id,description,iamges,url
Blasdüse AIR-M200-16,"Airmasters verfügt über das weltweit breiteste Blasdüsen Angebot der Welt! Durch ihre präzise Wirkung sind unsere Abblasdüsen besonders geeignet, um den Abblasvorgang zu optimieren oder um das Problem eines zu hohen Lärmpegels bzw. Luftverbrauchs zu beheben. Abblasen, Reinigung und Sortierung sind nur einige der möglichen Einsatzgebiete.",https://www.air-masters.eu/2192-medium_default/blasduesen-air-m200-16.jpg,https://www.air-masters.eu/de/blasdusen/106-209-blasduesen-air-m200-16.html#/28-material-gehartetes_eloxiertes_aluminium
Blasdüse AIR-M200-20,"Airmasters verfügt über das weltweit breiteste Blasdüsen Angebot der Welt! Durch ihre präzise Wirkung sind unsere Abblasdüsen besonders geeignet, um den Abblasvorgang zu optimieren oder um das Problem eines zu hohen Lärmpegels bzw. Luftverbrauchs zu beheben. Abblasen, Reinigung und Sortierung sind nur einige der möglichen Einsatzgebiete.",https://www.air-masters.eu/2194-medium_default/blasduesen-air-m200-20.jpg,https://www.air-masters.eu/de/blasdusen/107-210-blasduesen-air-m200-20.html#/28-material-gehartetes_eloxiertes_aluminium
Blasdüse  AIR-M200-24,"Airmasters verfügt über das weltweit breiteste Blasdüsen Angebot der Welt! Durch ihre präzise Wirkung sind unsere Abblasdüsen besonders geeignet, um den Abblasvorgang zu optimieren oder um das Problem eines zu hohen Lärmpegels bzw. Luftverbrauchs zu beheben. Abblasen, Reinigung und Sortierung sind nur einige der möglichen Einsatzgebiete.",https://www.air-masters.eu/2195-medium_default/blasduesen-air-m200-24.jpg,https://www.air-masters.eu/de/blasdusen/108-211-blasduesen-air-m200-24.html#/28-material-gehartetes_eloxiertes_aluminium
Blasdüse AIR-M200-4-316L,"Airmasters verfügt über das weltweit breiteste Blasdüsen Angebot der Welt! Durch ihre präzise Wirkung sind unsere Abblasdüsen besonders geeignet, um den Abblasvorgang zu optimieren oder um das Problem eines zu hohen Lärmpegels bzw. Luftverbrauchs zu beheben. Abblasen, Reinigung und Sortierung sind nur einige der möglichen Einsatzgebiete.",https://www.air-masters.eu/1487-medium_default/blasduesen-air-m200-4-316l.jpg,https://www.air-masters.eu/de/blasdusen/111-214-blasduesen-air-m200-4-316l.html#/26-material-edelstahl_316l
Blasdüse AIR-M200-8-316L,"Airmasters verfügt über das weltweit breiteste Blasdüsen Angebot der Welt! Durch ihre präzise Wirkung sind unsere Abblasdüsen besonders geeignet, um den Abblasvorgang zu optimieren oder um das Problem eines zu hohen Lärmpegels bzw. Luftverbrauchs zu beheben. Abblasen, Reinigung und Sortierung sind nur einige der möglichen Einsatzgebiete.",https://www.air-masters.eu/1488-medium_default/blasduesen-air-m200-8-316l.jpg,https://www.air-masters.eu/de/blasdusen/112-215-blasduesen-air-m200-8-316l.html#/26-material-edelstahl_316l
Blasdüse AIR-M200-12-316L,"Airmasters verfügt über das weltweit breiteste Blasdüsen Angebot der Welt! Durch ihre präzise Wirkung sind unsere Abblasdüsen besonders geeignet, um den Abblasvorgang zu optimieren oder um das Problem eines zu hohen Lärmpegels bzw. Luftverbrauchs zu beheben. Abblasen, Reinigung und Sortierung sind nur einige der möglichen Einsatzgebiete.",https://www.air-masters.eu/1489-medium_default/blasduesen-air-m200-12-316l.jpg,https://www.air-masters.eu/de/blasdusen/114-217-blasduesen-air-m200-12-316l.html#/26-material-edelstahl_316l
Blasdüse AIR-M200-16-316L,"Airmasters verfügt über das weltweit breiteste Blasdüsen Angebot der Welt! Durch ihre präzise Wirkung sind unsere Abblasdüsen besonders geeignet, um den Abblasvorgang zu optimieren oder um das Problem eines zu hohen Lärmpegels bzw. Luftverbrauchs zu beheben. Abblasen, Reinigung und Sortierung sind nur einige der möglichen Einsatzgebiete.",https://www.air-masters.eu/1490-medium_default/blasduesen-air-m200-16-316l.jpg,https://www.air-masters.eu/de/blasdusen/115-218-blasduesen-air-m200-16-316l.html#/26-material-edelstahl_316l
Blasdüse AIR-M200-20-316L,"Airmasters verfügt über das weltweit breiteste Blasdüsen Angebot der Welt! Durch ihre präzise Wirkung sind unsere Abblasdüsen besonders geeignet, um den Abblasvorgang zu optimieren oder um das Problem eines zu hohen Lärmpegels bzw. Luftverbrauchs zu beheben. Abblasen, Reinigung und Sortierung sind nur einige der möglichen Einsatzgebiete.",https://www.air-masters.eu/1491-medium_default/blasduesen-air-m200-20-316l.jpg,https://www.air-masters.eu/de/blasdusen/116-219-blasduesen-air-m200-20-316l.html#/26-material-edelstahl_316l
Blasdüse AIR-M200-24-316L,"Airmasters verfügt über das weltweit breiteste Blasdüsen Angebot der Welt! Durch ihre präzise Wirkung sind unsere Abblasdüsen besonders geeignet, um den Abblasvorgang zu optimieren oder um das Problem eines zu hohen Lärmpegels bzw. Luftverbrauchs zu beheben. Abblasen, Reinigung und Sortierung sind nur einige der möglichen Einsatzgebiete.",https://www.air-masters.eu/1492-medium_default/blasduesen-air-m200-24-316l.jpg,https://www.air-masters.eu/de/blasdusen/117-220-blasduesen-air-m200-24-316l.html#/26-material-edelstahl_316l
Blasdüse AIR-M200-28-316L,"Airmasters verfügt über das weltweit breiteste Blasdüsen Angebot der Welt! Durch ihre präzise Wirkung sind unsere Abblasdüsen besonders geeignet, um den Abblasvorgang zu optimieren oder um das Problem eines zu hohen Lärmpegels bzw. Luftverbrauchs zu beheben. Abblasen, Reinigung und Sortierung sind nur einige der möglichen Einsatzgebiete.",https://www.air-masters.eu/1493-medium_default/blasduesen-air-m200-28-316l.jpg,https://www.air-masters.eu/de/blasdusen/118-221-blasduesen-air-m200-28-316l.html#/26-material-edelstahl_316l
Blasdüse AIR-FS06-R,"Airmasters verfügt über das weltweit breiteste Blasdüsen Angebot der Welt! Durch ihre präzise Wirkung sind unsere Abblasdüsen besonders geeignet, um den Abblasvorgang zu optimieren oder um das Problem eines zu hohen Lärmpegels bzw. Luftverbrauchs zu beheben. Abblasen, Reinigung und Sortierung sind nur einige der möglichen Einsatzgebiete.",https://www.air-masters.eu/1354-medium_default/ugello-silenzioso-fs06-r.jpg,https://www.air-masters.eu/de/blasdusen/229-ugello-silenzioso-fs06-r.html
Blaspistole AGHM-0,"Siehe auch: LUFTVORHANGE-AIRMASTERS, LUFTSTROMVERSTÄRKER",https://www.air-masters.eu/1082-medium_default/pistola-di-soffiaggio-aghm-0.jpg,https://www.air-masters.eu/de/blasdusen/227-pistola-di-soffiaggio-aghm-0.html
Blasdüse AIR-M172S,"Airmasters verfügt über das weltweit breiteste Blasdüsen Angebot der Welt! Durch ihre präzise Wirkung sind unsere Abblasdüsen besonders geeignet, um den Abblasvorgang zu optimieren oder um das Problem eines zu hohen Lärmpegels bzw. Luftverbrauchs zu beheben. Abblasen, Reinigung und Sortierung sind nur einige der möglichen Einsatzgebiete.",https://www.air-masters.eu/1393-medium_default/blasduesen-m172s.jpg,https://www.air-masters.eu/de/blasdusen/262-blasduesen-m172s.html
Blasdüse AIR-M173S,"Airmasters verfügt über das weltweit breiteste Blasdüsen Angebot der Welt! Durch ihre präzise Wirkung sind unsere Abblasdüsen besonders geeignet, um den Abblasvorgang zu optimieren oder um das Problem eines zu hohen Lärmpegels bzw. Luftverbrauchs zu beheben. Abblasen, Reinigung und Sortierung sind nur einige der möglichen Einsatzgebiete.",https://www.air-masters.eu/1395-medium_default/blasduesen-m173s.jpg,https://www.air-masters.eu/de/blasdusen/263-blasduesen-m173s.html
Blasdüse AIR-FS07S,"Airmasters verfügt über das weltweit breiteste Blasdüsen Angebot der Welt! Durch ihre präzise Wirkung sind unsere Abblasdüsen besonders geeignet, um den Abblasvorgang zu optimieren oder um das Problem eines zu hohen Lärmpegels bzw. Luftverbrauchs zu beheben. Abblasen, Reinigung und Sortierung sind nur einige der möglichen Einsatzgebiete.",https://www.air-masters.eu/2171-medium_default/blasduesen-air-fs07.jpg,https://www.air-masters.eu/de/blasdusen/264-548-blasduesen-air-fs07.html#/26-material-edelstahl_316l
Blasdüse AIR-FS07B,"Airmasters verfügt über das weltweit breiteste Blasdüsen Angebot der Welt! Durch ihre präzise Wirkung sind unsere Abblasdüsen besonders geeignet, um den Abblasvorgang zu optimieren oder um das Problem eines zu hohen Lärmpegels bzw. Luftverbrauchs zu beheben. Abblasen, Reinigung und Sortierung sind nur einige der möglichen Einsatzgebiete.",https://www.air-masters.eu/2170-medium_default/blasduesen-air-fs08b.jpg,https://www.air-masters.eu/de/blasdusen/265-550-blasduesen-air-fs08b.html#/36-material-messing
Blasdüse AIR-FS08S,"Airmasters verfügt über das weltweit breiteste Blasdüsen Angebot der Welt! Durch ihre präzise Wirkung sind unsere Abblasdüsen besonders geeignet, um den Abblasvorgang zu optimieren oder um das Problem eines zu hohen Lärmpegels bzw. Luftverbrauchs zu beheben. Abblasen, Reinigung und Sortierung sind nur einige der möglichen Einsatzgebiete.",https://www.air-masters.eu/2172-medium_default/blasduesen-air-fs08s.jpg,https://www.air-masters.eu/de/blasdusen/266-555-blasduesen-air-fs08s.html#/26-material-edelstahl_316l
Blasdüse AIR-FS08A,"Airmasters verfügt über das weltweit breiteste Blasdüsen Angebot der Welt! Durch ihre präzise Wirkung sind unsere Abblasdüsen besonders geeignet, um den Abblasvorgang zu optimieren oder um das Problem eines zu hohen Lärmpegels bzw. Luftverbrauchs zu beheben. Abblasen, Reinigung und Sortierung sind nur einige der möglichen Einsatzgebiete.",https://www.air-masters.eu/2412-medium_default/blasduese-air-fs08a.jpg,https://www.air-masters.eu/de/blasdusen/397-831-blasduese-air-fs08a.html#/25-material-aluminium
Blasdüse AIR-M120,"Airmasters verfügt über das weltweit breiteste Blasdüsen Angebot der Welt! Durch ihre präzise Wirkung sind unsere Abblasdüsen besonders geeignet, um den Abblasvorgang zu optimieren oder um das Problem eines zu hohen Lärmpegels bzw. Luftverbrauchs zu beheben. Abblasen, Reinigung und Sortierung sind nur einige der möglichen Einsatzgebiete.",https://www.air-masters.eu/1544-medium_default/blasduesen-m120.jpg,https://www.air-masters.eu/de/blasdusen/267-blasduesen-m120.html
Blasdüse AIR-M120S,"Airmasters verfügt über das weltweit breiteste Blasdüsen Angebot der Welt! Durch ihre präzise Wirkung sind unsere Abblasdüsen besonders geeignet, um den Abblasvorgang zu optimieren oder um das Problem eines zu hohen Lärmpegels bzw. Luftverbrauchs zu beheben. Abblasen, Reinigung und Sortierung sind nur einige der möglichen Einsatzgebiete.",https://www.air-masters.eu/1743-medium_default/blasduesen-m120s.jpg,https://www.air-masters.eu/de/blasdusen/281-579-blasduesen-m120s.html#/29-material-rostfreier_stahl
Blasdüse AIR-M121S,"Airmasters verfügt über das weltweit breiteste Blasdüsen Angebot der Welt! Durch ihre präzise Wirkung sind unsere Abblasdüsen besonders geeignet, um den Abblasvorgang zu optimieren oder um das Problem eines zu hohen Lärmpegels bzw. Luftverbrauchs zu beheben. Abblasen, Reinigung und Sortierung sind nur einige der möglichen Einsatzgebiete.",https://www.air-masters.eu/2336-medium_default/blasduese-air-m121s.jpg,https://www.air-masters.eu/de/blasdusen/382-785-blasduese-air-m121s.html#/29-material-rostfreier_stahl
Blasdüse AIR-M122S,"Airmasters verfügt über das weltweit breiteste Blasdüsen Angebot der Welt! Durch ihre präzise Wirkung sind unsere Abblasdüsen besonders geeignet, um den Abblasvorgang zu optimieren oder um das Problem eines zu hohen Lärmpegels bzw. Luftverbrauchs zu beheben. Abblasen, Reinigung und Sortierung sind nur einige der möglichen Einsatzgebiete.",https://www.air-masters.eu/2392-medium_default/blasduese-air-m122s.jpg,https://www.air-masters.eu/de/blasdusen/394-826-blasduese-air-m122s.html#/29-material-rostfreier_stahl
Blasdüse AIR-M123S,"Airmasters verfügt über das weltweit breiteste Blasdüsen Angebot der Welt! Durch ihre präzise Wirkung sind unsere Abblasdüsen besonders geeignet, um den Abblasvorgang zu optimieren oder um das Problem eines zu hohen Lärmpegels bzw. Luftverbrauchs zu beheben. Abblasen, Reinigung und Sortierung sind nur einige der möglichen Einsatzgebiete.",https://www.air-masters.eu/2398-medium_default/blasduese-air-m123s.jpg,https://www.air-masters.eu/de/blasdusen/395-827-blasduese-air-m123s.html#/29-material-rostfreier_stahl
Blasdüse AIR-M124S,"Airmasters verfügt über das weltweit breiteste Blasdüsen Angebot der Welt! Durch ihre präzise Wirkung sind unsere Abblasdüsen besonders geeignet, um den Abblasvorgang zu optimieren oder um das Problem eines zu hohen Lärmpegels bzw. Luftverbrauchs zu beheben. Abblasen, Reinigung und Sortierung sind nur einige der möglichen Einsatzgebiete.",https://www.air-masters.eu/2442-medium_default/blasduese-air-m124s.jpg,https://www.air-masters.eu/de/blasdusen/404-881-blasduese-air-m124s.html#/29-material-rostfreier_stahl
Luftstromverstärker AIRMASTERS10,"LUFTSTROMVERSTÄRKER sind einfache, kostengünstige und wartungsfreie Vorrichtungen, die zum Absaugen von Rauch und Dämpfen, zum Transport leichter Materialien oder zum Abblasen, Kühlen und Trocknen eingesetzt werden können. Unter Ausnutzung des COANDA-Effekts bildet sich ein schneller, trichterförmiger Luftstrom, der ein großes Volumen an Umgebungsluft mitreißt.",https://www.air-masters.eu/1744-medium_default/airmasters10.jpg,https://www.air-masters.eu/de/luftstromverstarker/67-131-airmasters10.html#/30-material-zink
Luftstromverstärker AIRMASTERS20,"LUFTSTROMVERSTÄRKER sind einfache, kostengünstige und wartungsfreie Vorrichtungen, die zum Absaugen von Rauch und Dämpfen, zum Transport leichter Materialien oder zum Abblasen, Kühlen und Trocknen eingesetzt werden können. Unter Ausnutzung des COANDA-Effekts bildet sich ein schneller, trichterförmiger Luftstrom, der ein großes Volumen an Umgebungsluft mitreißt.",https://www.air-masters.eu/1748-medium_default/airmasters20.jpg,https://www.air-masters.eu/de/luftstromverstarker/68-132-airmasters20.html#/30-material-zink
Luftstromverstärker  AIRMASTERS40,"LUFTSTROMVERSTÄRKER sind einfache, kostengünstige und wartungsfreie Vorrichtungen, die zum Absaugen von Rauch und Dämpfen, zum Transport leichter Materialien oder zum Abblasen, Kühlen und Trocknen eingesetzt werden können. Unter Ausnutzung des COANDA-Effekts bildet sich ein schneller, trichterförmiger Luftstrom, der ein großes Volumen an Umgebungsluft mitreißt.",https://www.air-masters.eu/1752-medium_default/airmasters40.jpg,https://www.air-masters.eu/de/luftstromverstarker/69-133-airmasters40.html#/30-material-zink
Luftstromverstärker AIRMASTERS75,"LUFTSTROMVERSTÄRKER sind einfache, kostengünstige und wartungsfreie Vorrichtungen, die zum Absaugen von Rauch und Dämpfen, zum Transport leichter Materialien oder zum Abblasen, Kühlen und Trocknen eingesetzt werden können. Unter Ausnutzung des COANDA-Effekts bildet sich ein schneller, trichterförmiger Luftstrom, der ein großes Volumen an Umgebungsluft mitreißt.",https://www.air-masters.eu/1756-medium_default/airmasters75.jpg,https://www.air-masters.eu/de/luftstromverstarker/70-134-airmasters75.html#/30-material-zink
Luftstromverstärker AIRMASTERS125,"LUFTSTROMVERSTÄRKER sind einfache, kostengünstige und wartungsfreie Vorrichtungen, die zum Absaugen von Rauch und Dämpfen, zum Transport leichter Materialien oder zum Abblasen, Kühlen und Trocknen eingesetzt werden können. Unter Ausnutzung des COANDA-Effekts bildet sich ein schneller, trichterförmiger Luftstrom, der ein großes Volumen an Umgebungsluft mitreißt.",https://www.air-masters.eu/250-medium_default/airmasters125.jpg,https://www.air-masters.eu/de/luftstromverstarker/71-135-airmasters125.html#/30-material-zink
Luftstromverstärker AIR-AMP00,"Luftstromverstärker sind einfache, kostengünstige und wartungsfreie Vorrichtungen, die zum Absaugen von Rauch und Dämpfen, zum Transport leichter Materialien oder zum Abblasen, Kühlen und Trocknen eingesetzt werden können. Unter Ausnutzung des COANDA-Effekts bildet sich ein schneller, trichterförmiger Luftstrom, der ein großes Volumen an Umgebungsluft mitreißt.",https://www.air-masters.eu/1692-medium_default/luftstromverstaerker-air-amp00.jpg,https://www.air-masters.eu/de/luftstromverstarker/298-635-luftstromverstaerker-air-amp00.html#/27-material-aluminium_beschichtet
Luftstromverstärker AIR-AMP01,"Luftstromverstärker sind einfache, kostengünstige und wartungsfreie Vorrichtungen, die zum Absaugen von Rauch und Dämpfen, zum Transport leichter Materialien oder zum Abblasen, Kühlen und Trocknen eingesetzt werden können. Unter Ausnutzung des COANDA-Effekts bildet sich ein schneller, trichterförmiger Luftstrom, der ein großes Volumen an Umgebungsluft mitreißt.",https://www.air-masters.eu/1684-medium_default/luftstromverstaerker-air-amp01.jpg,https://www.air-masters.eu/de/luftstromverstarker/72-137-luftstromverstaerker-air-amp01.html#/27-material-aluminium_beschichtet
Luftstromverstärker AIR-AMP02,"Luftstromverstärker sind einfache, kostengünstige und wartungsfreie Vorrichtungen, die zum Absaugen von Rauch und Dämpfen, zum Transport leichter Materialien oder zum Abblasen, Kühlen und Trocknen eingesetzt werden können. Unter Ausnutzung des COANDA-Effekts bildet sich ein schneller, trichterförmiger Luftstrom, der ein großes Volumen an Umgebungsluft mitreißt.",https://www.air-masters.eu/1676-medium_default/luftstromverstaerker-air-amp02.jpg,https://www.air-masters.eu/de/luftstromverstarker/73-139-luftstromverstaerker-air-amp02.html#/27-material-aluminium_beschichtet
Luftstromverstärker AIR-AMP03,"Luftstromverstärker sind einfache, kostengünstige und wartungsfreie Vorrichtungen, die zum Absaugen von Rauch und Dämpfen, zum Transport leichter Materialien oder zum Abblasen, Kühlen und Trocknen eingesetzt werden können. Unter Ausnutzung des COANDA-Effekts bildet sich ein schneller, trichterförmiger Luftstrom, der ein großes Volumen an Umgebungsluft mitreißt.",https://www.air-masters.eu/1674-medium_default/luftstromverstaerker-air-amp03.jpg,https://www.air-masters.eu/de/luftstromverstarker/74-141-luftstromverstaerker-air-amp03.html#/27-material-aluminium_beschichtet
Ringdüsen Druckluft AIR-AW038 ØInt. 9mm,"Ringdüsen Druckluft. Abblasen, Reinigen, Trocknen und Kühlen von Kabeln, Leitungen, Stranggepressprofilen Kunststoff- und Metallschläuchen, Metalldrähten und Seilen. Gleichmäßiger Luftstrom, Durchflussmenge und -kraft einstellbar. Das Ring Blade Ringdüsen System ist leicht zu montieren und zu warten.",https://www.air-masters.eu/2114-medium_default/ringduesen-druckluft-air-aw038-oint-9mm.jpg,https://www.air-masters.eu/de/ringdusen-druckluft/352-780-ringduesen-druckluft-air-aw038-oint-9mm.html#/25-material-aluminium
Ringdüsen Druckluft AIR-AW00 ØInt. 12.7mm,"Ringdüsen Druckluft. Abblasen, Reinigen, Trocknen und Kühlen von Kabeln, Leitungen, Stranggepressprofilen Kunststoff- und Metallschläuchen, Metalldrähten und Seilen. Gleichmäßiger Luftstrom, Durchflussmenge und -kraft einstellbar. Das Ring Blade Ringdüsen System ist leicht zu montieren und zu warten.",https://www.air-masters.eu/1415-medium_default/ringduesen-druckluft-air-aw00-oint-127mm.jpg,https://www.air-masters.eu/de/ringdusen-druckluft/10-46-ringduesen-druckluft-air-aw00-oint-127mm.html#/25-material-aluminium
Ringdüsen Druckluft AIR-AW01 ØInt. 25 mm,"Ringdüsen Druckluft. Abblasen, Reinigen, Trocknen und Kühlen von Kabeln, Leitungen, Stranggepressprofilen Kunststoff- und Metallschläuchen, Metalldrähten und Seilen. Gleichmäßiger Luftstrom, Durchflussmenge und -kraft einstellbar. Das Ring Blade Ringdüsen System ist leicht zu montieren und zu warten.",https://www.air-masters.eu/1416-medium_default/ringduesen-druckluft-air-aw01-oint-25-mm.jpg,https://www.air-masters.eu/de/ringdusen-druckluft/11-52-ringduesen-druckluft-air-aw01-oint-25-mm.html#/25-material-aluminium
Ringdüsen Druckluft AIR-AW15 ØInt. 40 mm,"Ringdüsen Druckluft. Abblasen, Reinigen, Trocknen und Kühlen von Kabeln, Leitungen, Stranggepressprofilen Kunststoff- und Metallschläuchen, Metalldrähten und Seilen. Gleichmäßiger Luftstrom, Durchflussmenge und -kraft einstellbar. Das Ring Blade Ringdüsen System ist leicht zu montieren und zu warten.",https://www.air-masters.eu/1456-medium_default/ringduesen-druckluft-air-aw15-oint-40-mm.jpg,https://www.air-masters.eu/de/ringdusen-druckluft/276-559-ringduesen-druckluft-air-aw15-oint-40-mm.html#/25-material-aluminium
Ringdüsen Druckluft AIR-AW02 ØInt. 51 mm,"Ringdüsen Druckluft. Abblasen, Reinigen, Trocknen und Kühlen von Kabeln, Leitungen, Stranggepressprofilen Kunststoff- und Metallschläuchen, Metalldrähten und Seilen. Gleichmäßiger Luftstrom, Durchflussmenge und -kraft einstellbar. Das Ring Blade Ringdüsen System ist leicht zu montieren und zu warten.",https://www.air-masters.eu/1417-medium_default/ringduesen-druckluft-air-aw02-oint-51-mm.jpg,https://www.air-masters.eu/de/ringdusen-druckluft/12-54-ringduesen-druckluft-air-aw02-oint-51-mm.html#/25-material-aluminium
Ringdüsen Druckluft AIR-AW03 ØInt. 76 mm,"Ringdüsen Druckluft. Abblasen, Reinigen, Trocknen und Kühlen von Kabeln, Leitungen, Stranggepressprofilen Kunststoff- und Metallschläuchen, Metalldrähten und Seilen. Gleichmäßiger Luftstrom, Durchflussmenge und -kraft einstellbar. Das Ring Blade Ringdüsen System ist leicht zu montieren und zu warten.",https://www.air-masters.eu/1418-medium_default/ringduesen-druckluft-air-aw03-oint-76-mm.jpg,https://www.air-masters.eu/de/ringdusen-druckluft/13-56-ringduesen-druckluft-air-aw03-oint-76-mm.html#/25-material-aluminium
Ringdüsen Druckluft AIR-AW04 ØInt.102 mm,"Ringdüsen Druckluft. Abblasen, Reinigen, Trocknen und Kühlen von Kabeln, Leitungen, Stranggepressprofilen Kunststoff- und Metallschläuchen, Metalldrähten und Seilen. Gleichmäßiger Luftstrom, Durchflussmenge und -kraft einstellbar. Das Ring Blade Ringdüsen System ist leicht zu montieren und zu warten.",https://www.air-masters.eu/1419-medium_default/ringduesen-druckluft-air-aw04-oint102-mm.jpg,https://www.air-masters.eu/de/ringdusen-druckluft/14-58-ringduesen-druckluft-air-aw04-oint102-mm.html#/25-material-aluminium
Ringdüsen Druckluft AIR-AW05 ØInt. 127mm,"Ringdüsen Druckluft. Abblasen, Reinigen, Trocknen und Kühlen von Kabeln, Leitungen, Stranggepressprofilen Kunststoff- und Metallschläuchen, Metalldrähten und Seilen. Gleichmäßiger Luftstrom, Durchflussmenge und -kraft einstellbar. Das Ring Blade Ringdüsen System ist leicht zu montieren und zu warten.",https://www.air-masters.eu/1420-medium_default/ringduesen-druckluft-air-aw05-oint-127mm.jpg,https://www.air-masters.eu/de/ringdusen-druckluft/15-306-ringduesen-druckluft-air-aw05-oint-127mm.html#/25-material-aluminium
Ringdüsen Druckluft AIR-AW06 ØInt. 153 mm,"Ringdüsen Druckluft. Abblasen, Reinigen, Trocknen und Kühlen von Kabeln, Leitungen, Stranggepressprofilen Kunststoff- und Metallschläuchen, Metalldrähten und Seilen. Gleichmäßiger Luftstrom, Durchflussmenge und -kraft einstellbar. Das Ring Blade Ringdüsen System ist leicht zu montieren und zu warten.",https://www.air-masters.eu/1421-medium_default/ringduesen-druckluft-air-aw06-oint-153-mm.jpg,https://www.air-masters.eu/de/ringdusen-druckluft/16-308-ringduesen-druckluft-air-aw06-oint-153-mm.html#/25-material-aluminium
Ringdüsen Druckluft AIR-AW07 ØInt. 178mm,"Ringdüsen Druckluft. Abblasen, Reinigen, Trocknen und Kühlen von Kabeln, Leitungen, Stranggepressprofilen Kunststoff- und Metallschläuchen, Metalldrähten und Seilen. Gleichmäßiger Luftstrom, Durchflussmenge und -kraft einstellbar. Das Ring Blade Ringdüsen System ist leicht zu montieren und zu warten.",https://www.air-masters.eu/1422-medium_default/ringduesen-druckluft-air-aw07-oint-178mm.jpg,https://www.air-masters.eu/de/ringdusen-druckluft/17-310-ringduesen-druckluft-air-aw07-oint-178mm.html#/25-material-aluminium
Ringdüsen Druckluft  AIR-AW09 ØInt. 229mm,"Ringdüsen Druckluft. Abblasen, Reinigen, Trocknen und Kühlen von Kabeln, Leitungen, Stranggepressprofilen Kunststoff- und Metallschläuchen, Metalldrähten und Seilen. Gleichmäßiger Luftstrom, Durchflussmenge und -kraft einstellbar. Das Ring Blade Ringdüsen System ist leicht zu montieren und zu warten.",https://www.air-masters.eu/1423-medium_default/ringduesen-druckluft-air-aw09-oint-229mm.jpg,https://www.air-masters.eu/de/ringdusen-druckluft/18-48-ringduesen-druckluft-air-aw09-oint-229mm.html#/25-material-aluminium
Ringdüsen Druckluft AIR-AW11 ØInt. 279mm,"Ringdüsen Druckluft. Abblasen, Reinigen, Trocknen und Kühlen von Kabeln, Leitungen, Stranggepressprofilen Kunststoff- und Metallschläuchen, Metalldrähten und Seilen. Gleichmäßiger Luftstrom, Durchflussmenge und -kraft einstellbar. Das Ring Blade Ringdüsen System ist leicht zu montieren und zu warten.",https://www.air-masters.eu/1424-medium_default/ringduesen-druckluft-air-aw11-oint-279mm.jpg,https://www.air-masters.eu/de/ringdusen-druckluft/19-571-ringduesen-druckluft-air-aw11-oint-279mm.html#/25-material-aluminium
Schaltschrankkühler AIR-CC2-IP54,"Der Schaltschrankkühler ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1629-medium_default/schaltschrankkuehler-air-cc2-ip54.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/119-222-schaltschrankkuehler-air-cc2-ip54.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC4-IP54,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1631-medium_default/schaltschrankkuehler-air-cc4-ip54.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/121-224-schaltschrankkuehler-air-cc4-ip54.html#/29-material-rostfreier_stahl
Schaltschrankkühler AIR-CC8-IP54,"Der Schaltschrankkühler  ist eine kostengünstige Lösung, um elektrische und elektronische Schaltschränke zu kühlen. Der Schaltschrankkühler enthält ein Vortex Wirbelrohr, welches Druckluft in Kühlluft verwandelt. Unsere Schaltschrankkühler sind vollständig aus Edelstahl gefertigt, auch das Vortex Wirbelrohr. Unsere Schaltschrankkühler enthalten keine beweglichen Bauteile. Durch ihre kompakte Bauweise können unsere Schaltschrankkühler minutenschnell auf der Oberseite oder der seitlichen Gehäusepartie des Schaltschranks durch ein gebohrtes Loch oder ein elektrisches Ausbrechloch befestigt werden.",https://www.air-masters.eu/1633-medium_default/schaltschrankkuehler-air-cc8-ip54.jpg,https://www.air-masters.eu/de/schaltschrankkuhler/122-225-schaltschrankkuehler-air-cc8-ip54.html#/29-material-rostfreier_stahl
